playerLink,currAge,height,foot,currClub,playerPos,playerCountry,playerMarketValue,playerName
/fabio-silva/profil/spieler/505653,20.0,1.85,right,PSV Eindhoven,CF,Portugal,13000000,Fábio Silva
/nelson-semedo/profil/spieler/231572,29.0,1.77,right,Wolverhampton Wanderers,RB,Portugal,15000000,Nélson Semedo
/ki-jana-hoever/profil/spieler/485583,21.0,1.83,right,Wolverhampton Wanderers,RB,Netherlands,3500000,Ki-Jana Hoever
/marcal/profil/spieler/137745,34.0,1.78,left,Botafogo de Futebol e Regatas,LB,Brazil,1200000,Marçal
/toti/profil/spieler/606718,24.0,1.87,left,Wolverhampton Wanderers,CB,Portugal,6000000,Toti
/ben-white/profil/spieler/335721,25.0,1.86,right,Arsenal FC,RB,England,55000000,Ben White
/martin-odegaard/profil/spieler/316264,24.0,1.78,left,Arsenal FC,AM,Norway,90000000,Martin Ødegaard
/takehiro-tomiyasu/profil/spieler/331560,24.0,1.88,right,Arsenal FC,RB,Japan,25000000,Takehiro Tomiyasu
/albert-sambi-lokonga/profil/spieler/381967,23.0,1.83,right,Arsenal FC,CM,Belgium,15000000,Albert Sambi Lokonga
/nuno-tavares/profil/spieler/535955,23.0,1.83,left,Olympique Marseille,LB,Portugal,18000000,Nuno Tavares
/auston-trusty/profil/spieler/389253,24.0,1.9,left,Arsenal FC,CB,United States,10000000,Auston Trusty
/joe-willock/profil/spieler/340329,23.0,1.86,right,Newcastle United,CM,England,38000000,Joe Willock
/emiliano-buendia/profil/spieler/321247,26.0,1.72,right,Aston Villa,RW,Argentina,28000000,Emiliano Buendía
/leon-bailey/profil/spieler/387626,25.0,1.78,left,Aston Villa,LW,Jamaica,28000000,Leon Bailey
/jack-grealish/profil/spieler/203460,27.0,1.8,right,Manchester City,LW,England,75000000,Jack Grealish
/kristoffer-ajer/profil/spieler/328658,25.0,1.98,right,Brentford FC,CB,Norway,16000000,Kristoffer Ajer
/frank-onyeka/profil/spieler/421637,25.0,1.83,right,Brentford FC,CM,Nigeria,8000000,Frank Onyeka
/yoane-wissa/profil/spieler/388165,26.0,1.76,right,Brentford FC,LW,DR Congo,18000000,Yoane Wissa
/marc-cucurella/profil/spieler/284857,24.0,1.73,left,Chelsea FC,LB,Spain,35000000,Marc Cucurella
/kacper-kozlowski/profil/spieler/554284,19.0,1.82,right,Vitesse Arnhem,CM,Poland,8000000,Kacper Kozlowski
/abdallah-sima/profil/spieler/776798,22.0,1.88,right,Angers SCO,RW,Senegal,7000000,Abdallah Sima
/deniz-undav/profil/spieler/339314,26.0,1.78,right,Brighton & Hove Albion,CF,Germany,10000000,Deniz Undav
/kjell-scherpen/profil/spieler/463527,23.0,2.06,right,Vitesse Arnhem,GK,Netherlands,2000000,Kjell Scherpen
/kaoru-mitoma/profil/spieler/504849,26.0,1.78,right,Brighton & Hove Albion,LW,Japan,32000000,Kaoru Mitoma
/wout-weghorst/profil/spieler/228645,30.0,1.97,right,Manchester United,CF,Netherlands,12000000,Wout Weghorst
/maxwel-cornet/profil/spieler/234781,26.0,1.79,left,West Ham United,LW,Cote d'Ivoire,12000000,Maxwel Cornet
/nathan-collins/profil/spieler/469050,22.0,1.93,right,Wolverhampton Wanderers,CB,Ireland,22000000,Nathan Collins
/connor-roberts/profil/spieler/214666,27.0,1.75,right,Burnley FC,RB,Wales,8000000,Connor Roberts
/josh-benson/profil/spieler/397102,23.0,1.75,right,Barnsley FC,CM,England,350000,Josh Benson
/tammy-abraham/profil/spieler/331726,25.0,1.94,right,AS Roma,CF,England,40000000,Tammy Abraham
/fikayo-tomori/profil/spieler/303254,25.0,1.85,right,AC Milan,CB,England,40000000,Fikayo Tomori
/marc-guehi/profil/spieler/392757,22.0,1.82,right,Crystal Palace,CB,England,35000000,Marc Guéhi
/joachim-andersen/profil/spieler/260827,27.0,1.92,right,Crystal Palace,CB,Denmark,30000000,Joachim Andersen
/odsonne-edouard/profil/spieler/344152,25.0,1.87,right,Crystal Palace,CF,France,15000000,Odsonne Edouard
/jean-philippe-mateta/profil/spieler/420002,25.0,1.92,right,Crystal Palace,CF,France,7000000,Jean-Philippe Mateta
/michael-olise/profil/spieler/566723,21.0,1.84,left,Crystal Palace,RW,France,38000000,Michael Olise
/luke-plange/profil/spieler/586986,20.0,1.78,left,Crystal Palace,CF,England,1000000,Luke Plange
/vitaliy-mykolenko/profil/spieler/404842,24.0,1.8,left,Everton FC,LB,Ukraine,25000000,Vitaliy Mykolenko
/nathan-patterson/profil/spieler/424015,21.0,1.89,right,Everton FC,RB,Scotland,16000000,Nathan Patterson
/james-rodriguez/profil/spieler/88103,31.0,1.81,left,Without Club,AM,Colombia,6000000,James Rodríguez
/bernard/profil/spieler/175169,30.0,1.64,right,Panathinaikos Athens,LW,Brazil,3000000,Bernard
/junior-firpo/profil/spieler/374139,26.0,1.84,left,Leeds United,LB,Dominican Republic,10000000,Junior Firpo
/kristoffer-klaesson/profil/spieler/418561,22.0,1.89,left,Leeds United,GK,Norway,1800000,Kristoffer Klaesson
/patson-daka/profil/spieler/365172,24.0,1.83,right,Leicester City,CF,Zambia,18000000,Patson Daka
/boubakary-soumare/profil/spieler/344605,24.0,1.88,right,Leicester City,DM,France,20000000,Boubakary Soumaré
/luis-diaz/profil/spieler/480692,26.0,1.8,right,Liverpool FC,LW,Colombia,75000000,Luis Díaz
/ibrahima-konate/profil/spieler/357119,24.0,1.94,right,Liverpool FC,CB,France,38000000,Ibrahima Konaté
/harry-wilson/profil/spieler/279455,26.0,1.73,left,Fulham FC,RW,Wales,16000000,Harry Wilson
/julian-alvarez/profil/spieler/576024,23.0,1.7,right,Manchester City,CF,Argentina,60000000,Julián Álvarez
/lukas-nmecha/profil/spieler/314288,24.0,1.85,right,VfL Wolfsburg,CF,Germany,12000000,Lukas Nmecha
/jadon-sancho/profil/spieler/401173,23.0,1.8,right,Manchester United,LW,England,45000000,Jadon Sancho
/raphael-varane/profil/spieler/164770,30.0,1.91,right,Manchester United,CB,France,35000000,Raphaël Varane
/bruno-guimaraes/profil/spieler/520624,25.0,1.82,right,Newcastle United,DM,Brazil,70000000,Bruno Guimarães
/milot-rashica/profil/spieler/291739,26.0,1.77,right,Galatasaray,RW,Kosovo,8500000,Milot Rashica
/christos-tzolis/profil/spieler/451677,21.0,1.79,right,Norwich City,LW,Greece,5000000,Christos Tzolis
/josh-sargent/profil/spieler/393325,23.0,1.85,right,Norwich City,CF,United States,12000000,Josh Sargent
/dimitrios-giannoulis/profil/spieler/295630,27.0,1.78,left,Norwich City,LB,Greece,3500000,Dimitrios Giannoulis
/pierre-lees-melou/profil/spieler/377393,30.0,1.85,right,Stade Brestois 29,DM,France,4000000,Pierre Lees-Melou
/romain-perraud/profil/spieler/318523,25.0,1.73,left,Southampton FC,LB,France,12000000,Romain Perraud
/lyanco/profil/spieler/379807,26.0,1.87,right,Southampton FC,CB,Brazil,3500000,Lyanco
/tino-livramento/profil/spieler/503981,20.0,1.73,right,Southampton FC,RB,England,25000000,Tino Livramento
/michael-obafemi/profil/spieler/444208,22.0,1.7,right,Swansea City,CF,Ireland,5000000,Michael Obafemi
/bryan-gil/profil/spieler/537382,22.0,1.75,left,Sevilla FC,LW,Spain,15000000,Bryan Gil
/emerson-royal/profil/spieler/476344,24.0,1.83,right,Tottenham Hotspur,RB,Brazil,20000000,Emerson Royal
/rodrigo-bentancur/profil/spieler/354362,26.0,1.87,right,Tottenham Hotspur,CM,Uruguay,40000000,Rodrigo Bentancur
/pape-matar-sarr/profil/spieler/568693,20.0,1.84,right,Tottenham Hotspur,CM,Senegal,15000000,Pape Matar Sarr
/imran-louza/profil/spieler/635336,24.0,1.78,left,Watford FC,CM,Morocco,9000000,Imrân Louza
/maduka-okoye/profil/spieler/340353,23.0,1.97,right,Watford FC,GK,Nigeria,2000000,Maduka Okoye
/samir-caetano/profil/spieler/255744,28.0,1.85,left,Tigres UANL,CB,Brazil,7000000,Samir Caetano
/edo-kayembe/profil/spieler/486477,25.0,1.83,left,Watford FC,DM,DR Congo,5000000,Edo Kayembe
/hassane-kamara/profil/spieler/290017,29.0,1.7,left,Watford FC,LB,Cote d'Ivoire,8000000,Hassane Kamara
/emmanuel-dennis/profil/spieler/448854,25.0,1.75,right,Nottingham Forest,CF,Nigeria,8000000,Emmanuel Dennis
/samuel-kalu/profil/spieler/424051,25.0,1.77,right,Watford FC,RW,Nigeria,2500000,Samuel Kalu
/yaser-asprilla/profil/spieler/857818,19.0,1.86,left,Watford FC,AM,Colombia,4500000,Yáser Asprilla
/mattie-pollock/profil/spieler/624948,21.0,1.9,right,Aberdeen FC,CB,England,300000,Mattie Pollock
/rayan-ait-nouri/profil/spieler/578391,22.0,1.8,left,Wolverhampton Wanderers,LB,Algeria,22000000,Rayan Aït-Nouri
/jose-sa/profil/spieler/249994,30.0,1.92,right,Wolverhampton Wanderers,GK,Portugal,18000000,José Sá
/yerson-mosquera/profil/spieler/716276,22.0,1.88,right,FC Cincinnati,CB,Colombia,3000000,Yerson Mosquera
/chiquinho/profil/spieler/695454,23.0,1.79,right,Wolverhampton Wanderers,LW,Portugal,2000000,Chiquinho
/bendeguz-bolla/profil/spieler/439351,23.0,1.79,right,Grasshopper Club Zurich,RB,Hungary,2700000,Bendegúz Bolla
/sang-bin-jeong/profil/spieler/638571,21.0,1.75,right,Minnesota United FC,CF,"Korea, South",2000000,Sang-bin Jeong
/hayao-kawabe/profil/spieler/262489,27.0,1.78,right,Grasshopper Club Zurich,CM,Japan,2800000,Hayao Kawabe
/rafa-mir/profil/spieler/361254,26.0,1.91,right,Sevilla FC,CF,Spain,10000000,Rafa Mir
/owen-otasowie/profil/spieler/511815,22.0,1.91,right,Club Brugge KV,DM,United States,300000,Owen Otasowie
/fabio-vieira/profil/spieler/537598,23.0,1.7,left,Arsenal FC,AM,Portugal,25000000,Fábio Vieira
/jakub-kiwior/profil/spieler/425918,23.0,1.89,left,Arsenal FC,CB,Poland,25000000,Jakub Kiwior
/matt-turner/profil/spieler/425306,29.0,1.91,right,Arsenal FC,GK,United States,8000000,Matt Turner
/marquinhos/profil/spieler/668268,20.0,1.75,left,Arsenal FC,RW,Brazil,12000000,Marquinhos
/diego-carlos/profil/spieler/329145,30.0,1.85,right,Aston Villa,CB,Brazil,20000000,Diego Carlos
/jhon-duran/profil/spieler/649317,19.0,1.85,left,Aston Villa,CF,Colombia,12000000,Jhon Durán
/alex-moreno/profil/spieler/193098,30.0,1.79,left,Aston Villa,LB,Spain,15000000,Álex Moreno
/robin-olsen/profil/spieler/75458,33.0,1.96,right,Aston Villa,GK,Sweden,1500000,Robin Olsen
/carney-chukwuemeka/profil/spieler/659459,19.0,1.87,right,Chelsea FC,CM,England,15000000,Carney Chukwuemeka
/ilya-zabarnyi/profil/spieler/659089,20.0,1.89,right,AFC Bournemouth,CB,Ukraine,20000000,Ilya Zabarnyi
/dango-ouattara/profil/spieler/823231,21.0,1.77,left,AFC Bournemouth,RW,Burkina Faso,25000000,Dango Ouattara
/marcos-senesi/profil/spieler/469781,26.0,1.85,left,AFC Bournemouth,CB,Argentina,22000000,Marcos Senesi
/marcus-tavernier/profil/spieler/399434,24.0,1.78,left,AFC Bournemouth,LM,England,17000000,Marcus Tavernier
/antoine-semenyo/profil/spieler/583255,23.0,1.85,right,AFC Bournemouth,CF,Ghana,9000000,Antoine Semenyo
/keane-lewis-potter/profil/spieler/644401,22.0,1.7,right,Brentford FC,LW,England,12000000,Keane Lewis-Potter
/aaron-hickey/profil/spieler/591949,21.0,1.85,both,Brentford FC,RB,Scotland,25000000,Aaron Hickey
/mikkel-damsgaard/profil/spieler/540941,22.0,1.8,right,Brentford FC,LW,Denmark,13000000,Mikkel Damsgaard
/marcus-forss/profil/spieler/404584,24.0,1.82,right,Middlesbrough FC,CF,Finland,3500000,Marcus Forss
/pervis-estupinan/profil/spieler/349599,25.0,1.75,left,Brighton & Hove Albion,LB,Ecuador,32000000,Pervis Estupiñán
/julio-enciso/profil/spieler/660867,19.0,1.73,right,Brighton & Hove Albion,CF,Paraguay,22000000,Julio Enciso
/billy-gilmour/profil/spieler/423744,22.0,1.7,right,Brighton & Hove Albion,CM,Scotland,12000000,Billy Gilmour
/simon-adingra/profil/spieler/658536,21.0,1.75,right,Royale Union Saint Gilloise,LW,Cote d'Ivoire,10000000,Simon Adingra
/facundo-buonanotte/profil/spieler/983989,18.0,1.74,left,Brighton & Hove Albion,AM,Argentina,12000000,Facundo Buonanotte
/yasin-ayari/profil/spieler/667287,19.0,1.72,right,Brighton & Hove Albion,CM,Sweden,6000000,Yasin Ayari
/enzo-fernandez/profil/spieler/648195,22.0,1.78,right,Chelsea FC,DM,Argentina,80000000,Enzo Fernández
/mykhaylo-mudryk/profil/spieler/537860,22.0,1.75,right,Chelsea FC,LW,Ukraine,50000000,Mykhaylo Mudryk
/benoit-badiashile/profil/spieler/463603,22.0,1.94,left,Chelsea FC,CB,France,40000000,Benoît Badiashile
/kalidou-koulibaly/profil/spieler/93128,32.0,1.86,right,Chelsea FC,CB,Senegal,15000000,Kalidou Koulibaly
/noni-madueke/profil/spieler/503987,21.0,1.82,left,Chelsea FC,RW,England,30000000,Noni Madueke
/malo-gusto/profil/spieler/620322,20.0,1.79,right,Olympique Lyon,RB,France,25000000,Malo Gusto
/andrey-santos/profil/spieler/743600,19.0,1.8,right,Clube de Regatas Vasco da Gama,CM,Brazil,15000000,Andrey Santos
/david-datro-fofana/profil/spieler/787232,20.0,1.81,right,Chelsea FC,CF,Cote d'Ivoire,10000000,David Datro Fofana
/gabriel-slonina/profil/spieler/656316,19.0,1.93,right,Chelsea FC,GK,United States,9000000,Gabriel Slonina
/cheick-doucoure/profil/spieler/543387,23.0,1.8,right,Crystal Palace,DM,Mali,35000000,Cheick Doucouré
/chris-richards/profil/spieler/578539,23.0,1.88,right,Crystal Palace,CB,United States,10000000,Chris Richards
/naouirou-ahamada/profil/spieler/538971,21.0,1.83,right,Crystal Palace,CM,France,10000000,Naouirou Ahamada
/amadou-onana/profil/spieler/485706,21.0,1.95,right,Everton FC,DM,Belgium,45000000,Amadou Onana
/dwight-mcneil/profil/spieler/584769,23.0,1.83,left,Everton FC,LW,England,20000000,Dwight McNeil
/james-garner/profil/spieler/505219,22.0,1.82,right,Everton FC,DM,England,14000000,James Garner
/anthony-gordon/profil/spieler/503733,22.0,1.82,right,Newcastle United,LW,England,35000000,Anthony Gordon
/joao-palhinha/profil/spieler/257455,27.0,1.9,right,Fulham FC,DM,Portugal,40000000,João Palhinha
/sasa-lukic/profil/spieler/245056,26.0,1.83,right,Fulham FC,CM,Serbia,12000000,Sasa Lukic
/andreas-pereira/profil/spieler/203394,27.0,1.78,right,Fulham FC,AM,Brazil,18000000,Andreas Pereira
/carlos-vinicius/profil/spieler/525287,28.0,1.9,left,Fulham FC,CF,Brazil,6000000,Carlos Vinícius
/fabio-carvalho/profil/spieler/559263,20.0,1.7,right,Liverpool FC,AM,Portugal,16000000,Fábio Carvalho
/brenden-aaronson/profil/spieler/393323,22.0,1.77,right,Leeds United,AM,United States,25000000,Brenden Aaronson
/georginio-rutter/profil/spieler/538977,21.0,1.82,left,Leeds United,CF,France,18000000,Georginio Rutter
/luis-sinisterra/profil/spieler/512385,24.0,1.72,right,Leeds United,LW,Colombia,22000000,Luis Sinisterra
/tyler-adams/profil/spieler/332705,24.0,1.75,right,Leeds United,DM,United States,18000000,Tyler Adams
/rasmus-kristensen/profil/spieler/369684,25.0,1.87,right,Leeds United,RB,Denmark,13000000,Rasmus Kristensen
/marc-roca/profil/spieler/336869,26.0,1.84,left,Leeds United,DM,Spain,10000000,Marc Roca
/maximilian-wober/profil/spieler/263361,25.0,1.88,left,Leeds United,CB,Austria,14000000,Maximilian Wöber
/wilfried-gnonto/profil/spieler/627626,19.0,1.7,right,Leeds United,LW,Italy,18000000,Wilfried Gnonto
/kalvin-phillips/profil/spieler/351749,27.0,1.79,right,Manchester City,DM,England,32000000,Kalvin Phillips
/leif-davis/profil/spieler/596446,23.0,1.82,left,Ipswich Town,LB,England,1200000,Leif Davis
/mateusz-bogusz/profil/spieler/431475,21.0,1.75,right,Los Angeles FC,AM,Poland,1000000,Mateusz Bogusz
/wout-faes/profil/spieler/292808,25.0,1.87,right,Leicester City,CB,Belgium,20000000,Wout Faes
/victor-kristiansen/profil/spieler/564529,20.0,1.81,left,Leicester City,LB,Denmark,12000000,Victor Kristiansen
/kasper-schmeichel/profil/spieler/16911,36.0,1.89,right,OGC Nice,GK,Denmark,2500000,Kasper Schmeichel
/darwin-nunez/profil/spieler/546543,24.0,1.87,right,Liverpool FC,CF,Uruguay,65000000,Darwin Núñez
/cody-gakpo/profil/spieler/434675,24.0,1.93,right,Liverpool FC,LW,Netherlands,55000000,Cody Gakpo
/calvin-ramsay/profil/spieler/633652,19.0,1.77,right,Liverpool FC,RB,Scotland,5000000,Calvin Ramsay
/neco-williams/profil/spieler/503680,22.0,1.83,right,Nottingham Forest,RB,Wales,20000000,Neco Williams
/erling-haaland/profil/spieler/418560,22.0,1.95,left,Manchester City,CF,Norway,180000000,Erling Haaland
/manuel-akanji/profil/spieler/284730,27.0,1.88,right,Manchester City,CB,Switzerland,38000000,Manuel Akanji
/sergio-gomez/profil/spieler/366930,22.0,1.71,left,Manchester City,LB,Spain,13000000,Sergio Gómez
/maximo-perrone/profil/spieler/668547,20.0,1.77,left,Manchester City,DM,Argentina,10000000,Máximo Perrone
/arijanet-muric/profil/spieler/371021,24.0,1.98,right,Burnley FC,GK,Kosovo,12000000,Arijanet Muric
/antony/profil/spieler/602105,23.0,1.72,left,Manchester United,RW,Brazil,60000000,Antony
/casemiro/profil/spieler/16306,31.0,1.85,right,Manchester United,DM,Brazil,40000000,Casemiro
/lisandro-martinez/profil/spieler/480762,25.0,1.75,left,Manchester United,CB,Argentina,50000000,Lisandro Martínez
/tyrell-malacia/profil/spieler/339340,23.0,1.69,left,Manchester United,LB,Netherlands,22000000,Tyrell Malacia
/tahith-chong/profil/spieler/344830,23.0,1.85,left,Birmingham City,RW,Netherlands,3200000,Tahith Chong
/alexander-isak/profil/spieler/349066,23.0,1.92,right,Newcastle United,CF,Sweden,70000000,Alexander Isak
/sven-botman/profil/spieler/361093,23.0,1.95,left,Newcastle United,CB,Netherlands,45000000,Sven Botman
/harrison-ashby/profil/spieler/559130,21.0,1.79,right,Newcastle United,RB,Scotland,1000000,Harrison Ashby
/garang-kuol/profil/spieler/967948,18.0,1.75,right,Heart of Midlothian FC,RW,Australia,800000,Garang Kuol
/morgan-gibbs-white/profil/spieler/429014,23.0,1.78,right,Nottingham Forest,AM,England,40000000,Morgan Gibbs-White
/danilo/profil/spieler/808509,22.0,1.77,left,Nottingham Forest,DM,Brazil,28000000,Danilo
/orel-mangala/profil/spieler/289592,25.0,1.78,right,Nottingham Forest,CM,Belgium,16000000,Orel Mangala
/giulian-biancone/profil/spieler/536507,23.0,1.87,right,Nottingham Forest,RB,France,6000000,Giulian Biancone
/moussa-niakhate/profil/spieler/291200,27.0,1.9,left,Nottingham Forest,CB,Senegal,18000000,Moussa Niakhaté
/lewis-obrien/profil/spieler/560694,24.0,1.73,left,D.C. United,CM,England,8000000,Lewis O'Brien
/remo-freuler/profil/spieler/148252,31.0,1.8,right,Nottingham Forest,CM,Switzerland,8000000,Remo Freuler
/omar-richards/profil/spieler/424881,25.0,1.74,left,Nottingham Forest,LB,England,5000000,Omar Richards
/ui-jo-hwang/profil/spieler/260166,30.0,1.85,both,FC Seoul,CF,"Korea, South",4800000,Ui-jo Hwang
/harry-toffolo/profil/spieler/198516,27.0,1.83,left,Nottingham Forest,LB,England,3500000,Harry Toffolo
/felipe/profil/spieler/156501,34.0,1.9,right,Nottingham Forest,CB,Brazil,2000000,Felipe
/josh-bowler/profil/spieler/506470,24.0,1.84,left,Nottingham Forest,RW,England,1800000,Josh Bowler
/brandon-aguilera/profil/spieler/631996,19.0,1.79,left,Estoril Praia U23,AM,Costa Rica,275000,Brandon Aguilera
/brice-samba/profil/spieler/191056,29.0,1.87,left,RC Lens,GK,France,10000000,Brice Samba
/kamaldeen-sulemana/profil/spieler/746695,21.0,1.75,right,Southampton FC,LW,Ghana,22000000,Kamaldeen Sulemana
/paul-onuachu/profil/spieler/272855,29.0,2.01,right,Southampton FC,CF,Nigeria,13000000,Paul Onuachu
/gavin-bazunu/profil/spieler/585550,21.0,1.88,right,Southampton FC,GK,Ireland,15000000,Gavin Bazunu
/carlos-alcaraz/profil/spieler/748319,20.0,1.83,right,Southampton FC,CM,Argentina,15000000,Carlos Alcaraz
/romeo-lavia/profil/spieler/628451,19.0,1.81,right,Southampton FC,DM,Belgium,32000000,Roméo Lavia
/sekou-mara/profil/spieler/557612,20.0,1.83,right,Southampton FC,CF,France,10000000,Sékou Mara
/armel-bella-kotchap/profil/spieler/467563,21.0,1.9,right,Southampton FC,CB,Germany,20000000,Armel Bella-Kotchap
/samuel-edozie/profil/spieler/680806,20.0,1.81,right,Southampton FC,LW,England,8000000,Samuel Edozie
/duje-caleta-car/profil/spieler/238266,26.0,1.92,right,Southampton FC,CB,Croatia,11000000,Duje Caleta-Car
/joe-aribo/profil/spieler/468198,26.0,1.83,left,Southampton FC,AM,Nigeria,11000000,Joe Aribo
/juan-larios/profil/spieler/646738,19.0,1.7,left,Southampton FC,LB,Spain,7000000,Juan Larios
/mislav-orsic/profil/spieler/119150,30.0,1.79,right,Southampton FC,LW,Croatia,5000000,Mislav Orsic
/james-bree/profil/spieler/324223,25.0,1.78,right,Southampton FC,RB,England,2000000,James Bree
/cristian-romero/profil/spieler/355915,25.0,1.85,right,Tottenham Hotspur,CB,Argentina,60000000,Cristian Romero
/destiny-udogie/profil/spieler/556385,20.0,1.88,left,Udinese Calcio,LB,Italy,25000000,Destiny Udogie
/djed-spence/profil/spieler/483348,22.0,1.84,right,Stade Rennais FC,RB,England,13000000,Djed Spence
/cameron-carter-vickers/profil/spieler/341049,25.0,1.83,right,Celtic FC,CB,United States,11000000,Cameron Carter-Vickers
/lucas-paqueta/profil/spieler/444523,25.0,1.8,left,West Ham United,AM,Brazil,45000000,Lucas Paquetá
/gianluca-scamacca/profil/spieler/315867,24.0,1.95,right,West Ham United,CF,Italy,22000000,Gianluca Scamacca
/nayef-aguerd/profil/spieler/361914,27.0,1.9,left,West Ham United,CB,Morocco,35000000,Nayef Aguerd
/thilo-kehrer/profil/spieler/228948,26.0,1.86,right,West Ham United,CB,Germany,18000000,Thilo Kehrer
/flynn-downes/profil/spieler/506189,24.0,1.78,right,West Ham United,CM,England,9000000,Flynn Downes
/alphonse-areola/profil/spieler/120629,30.0,1.95,right,West Ham United,GK,France,8000000,Alphonse Areola
/matheus-nunes/profil/spieler/601883,24.0,1.83,right,Wolverhampton Wanderers,CM,Portugal,45000000,Matheus Nunes
/goncalo-guedes/profil/spieler/225122,26.0,1.79,right,SL Benfica,SS,Portugal,23000000,Gonçalo Guedes
/joao-gomes/profil/spieler/735570,22.0,1.76,right,Wolverhampton Wanderers,CM,Brazil,18000000,João Gomes
/sasa-kalajdzic/profil/spieler/369567,25.0,2.0,right,Wolverhampton Wanderers,CF,Austria,15000000,Sasa Kalajdzic
/hee-chan-hwang/profil/spieler/292246,27.0,1.77,right,Wolverhampton Wanderers,CF,"Korea, South",12000000,Hee-chan Hwang
/pablo-sarabia/profil/spieler/74230,31.0,1.74,left,Wolverhampton Wanderers,RW,Spain,14000000,Pablo Sarabia
/daniel-bentley/profil/spieler/136401,29.0,1.93,,Wolverhampton Wanderers,GK,England,2000000,Daniel Bentley
/leonardo-campana/profil/spieler/606872,22.0,1.88,left,Inter Miami CF,CF,Ecuador,3000000,Leonardo Campana
/connor-ronan/profil/spieler/337787,25.0,1.71,right,Colorado Rapids,CM,Ireland,800000,Connor Ronan
/hamed-junior-traore/profil/spieler/391065,23.0,1.77,right,AFC Bournemouth,AM,Cote d'Ivoire,22000000,Hamed Junior Traorè
/justin-kluivert/profil/spieler/330659,24.0,1.72,both,Valencia CF,LW,Netherlands,14000000,Justin Kluivert
/kevin-schade/profil/spieler/473050,21.0,1.85,right,Brentford FC,RW,Germany,25000000,Kevin Schade
/mark-flekken/profil/spieler/125714,30.0,1.95,both,SC Freiburg,GK,Netherlands,10000000,Mark Flekken
/jordan-beyer/profil/spieler/403898,23.0,1.87,right,Burnley FC,CB,Germany,16000000,Jordan Beyer
/dara-oshea/profil/spieler/401320,24.0,1.89,right,West Bromwich Albion,CB,Ireland,5000000,Dara O'Shea
/christopher-nkunku/profil/spieler/344381,25.0,1.78,right,RB Leipzig,SS,France,80000000,Christopher Nkunku
/yankuba-minteh/profil/spieler/1012534,18.0,,left,Odense Boldklub,RW,The Gambia,300000,Yankuba Minteh
/dejan-kulusevski/profil/spieler/431755,23.0,1.86,left,Tottenham Hotspur,RW,Sweden,50000000,Dejan Kulusevski
/boubacar-traore/profil/spieler/649020,21.0,1.83,,Wolverhampton Wanderers,DM,Mali,5000000,Boubacar Traoré
/ruben-neves/profil/spieler/225161,26.0,1.8,right,Wolverhampton Wanderers,DM,Portugal,40000000,Rúben Neves
